class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,minx,miny,mine,maxx,maxy,maxe
0,0,5,5.0,6,-2,6.324555320336759,28,-25,37.53664875824692,43,-40,58.728187440104094,28,-34,44.04543109109048,6,-22,22.80350850198276,-14,-2,14.142135623730951,-29,11,31.016124838541646,-28,12,30.463092423455635,-21,6,21.840329667841555,-12,2,12.165525060596439,-6,-1,6.082762530298219,-2,-2,2.8284271247461903,0,-2,2.0,1,-2,2.23606797749979,0,0,0.0,0,0,0.0,-2,-1,2.23606797749979,-3,-1,3.1622776601683795,-2,0,2.0,-3,0,3.0,-4,1,4.123105625617661,-4,6,7.211102550927978,-2,6,6.324555320336759,-1,6,6.082762530298219,0,7,7.0,-1,8,8.06225774829855,-2,7,7.280109889280518,0,6,6.0,3,5,5.830951894845301,1,-2,2.23606797749979,-6,-8,10.0,-16,-9,18.35755975068582,-18,-1,18.027756377319946,-1,8,8.06225774829855,0,0,0.0,43,40,58.728187440104094
0,1,3,3.1622776601683795,5,0,5.0,17,-15,22.67156809750927,32,-29,43.18564576337837,23,-32,39.408120990476064,3,-23,23.194827009486403,-13,-9,15.811388300841896,-24,2,24.08318915758459,-21,2,21.095023109728988,-15,0,15.0,-9,-3,9.486832980505138,-3,-3,4.242640687119285,1,-1,1.4142135623730951,0,-2,2.0,2,-1,2.23606797749979,0,0,0.0,0,0,0.0,-2,-1,2.23606797749979,-1,-3,3.1622776601683795,-2,0,2.0,-2,0,2.0,-5,2,5.385164807134504,-8,8,11.313708498984761,-5,8,9.433981132056603,-5,10,11.180339887498949,-3,11,11.40175425099138,-7,13,14.7648230602334,-7,10,12.206555615733702,-7,12,13.892443989449804,-5,9,10.295630140987,-7,0,7.0,-14,-11,17.804493814764857,-21,-12,24.186773244895647,-19,-6,19.924858845171276,-2,10,10.198039027185569,0,0,0.0,32,32,43.18564576337837
0,1,4,4.123105625617661,5,0,5.0,24,-22,32.55764119219941,38,-36,52.3450093132096,27,-34,43.41658669218482,5,-23,23.53720459187964,-14,-5,14.866068747318506,-27,7,27.892651361962706,-26,8,27.202941017470888,-19,3,19.235384061671343,-10,0,10.0,-4,-2,4.47213595499958,-2,-2,2.8284271247461903,1,-2,2.23606797749979,1,-2,2.23606797749979,0,-1,1.0,0,0,0.0,-2,-1,2.23606797749979,-2,-2,2.8284271247461903,-2,0,2.0,-3,-1,3.1622776601683795,-4,2,4.47213595499958,-5,6,7.810249675906654,-4,7,8.06225774829855,-2,7,7.280109889280518,-1,9,9.055385138137417,-4,10,10.770329614269007,-4,8,8.94427190999916,-3,8,8.54400374531753,-1,6,6.082762530298219,-3,-2,3.605551275463989,-9,-10,13.45362404707371,-18,-11,21.095023109728988,-18,-3,18.24828759089466,-2,8,8.246211251235321,0,0,0.0,38,36,52.3450093132096
0,-19,0,19.0,-9,-18,20.12461179749811,-13,-54,55.54277630799526,-9,-26,27.51363298439521,5,-10,11.180339887498949,6,-5,7.810249675906654,7,-4,8.06225774829855,4,0,4.0,-2,1,2.23606797749979,-4,2,4.47213595499958,-6,3,6.708203932499369,-2,4,4.47213595499958,0,4,4.0,1,6,6.082762530298219,2,5,5.385164807134504,1,4,4.123105625617661,4,3,5.0,6,0,6.0,4,1,4.123105625617661,4,1,4.123105625617661,5,-7,8.602325267042627,5,-11,12.083045973594572,5,-12,13.0,4,-9,9.848857801796104,5,-9,10.295630140987,8,-10,12.806248474865697,-4,-13,13.601470508735444,-11,-15,18.601075237738275,-19,-16,24.839484696748443,-20,-12,23.323807579381203,-5,-9,10.295630140987,-3,-9,9.486832980505138,-11,-13,17.029386365926403,-8,-8,11.313708498984761,13,0,13.0,0,0,2.23606797749979,20,54,55.54277630799526
0,-8,-1,8.06225774829855,3,-27,27.16615541441225,13,-91,91.92388155425118,11,-70,70.8590149522275,10,-31,32.57299494980466,6,-15,16.15549442140351,4,-2,4.47213595499958,2,6,6.324555320336759,-3,7,7.615773105863909,-4,7,8.06225774829855,-4,3,5.0,-2,4,4.47213595499958,0,4,4.0,1,3,3.1622776601683795,2,2,2.8284271247461903,2,2,2.8284271247461903,2,3,3.605551275463989,4,3,5.0,3,4,5.0,2,3,3.605551275463989,3,1,3.1622776601683795,1,-1,1.4142135623730951,2,0,2.0,3,1,3.1622776601683795,1,4,4.123105625617661,4,5,6.4031242374328485,1,-3,3.1622776601683795,-2,-8,8.246211251235321,-6,-11,12.529964086141668,-5,-10,11.180339887498949,2,-7,7.280109889280518,2,-10,10.198039027185569,-3,-13,13.341664064126334,-1,-4,4.123105625617661,8,8,11.313708498984761,0,0,1.4142135623730951,13,91,91.92388155425118
0,-39,11,40.52159917870962,-32,3,32.14031735997639,-51,-2,51.03920062069938,-30,1,30.01666203960727,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,-1,0,1.0,12,-20,23.323807579381203,14,-20,24.413111231467404,0,-26,26.0,-9,-27,28.460498941515414,-16,-28,32.2490309931942,-20,-24,31.240998703626616,-6,-15,16.15549442140351,-4,-11,11.704699910719626,-13,-19,23.021728866442675,-7,-17,18.384776310850235,19,-6,19.924858845171276,0,0,0.0,51,28,51.03920062069938
0,-1,6,6.082762530298219,5,-2,5.385164807134504,29,-34,44.68780594300866,40,-46,60.959002616512684,28,-36,45.60701700396552,8,-20,21.540659228538015,-10,0,10.0,-25,16,29.68164415931166,-26,18,31.622776601683793,-21,13,24.698178070456937,-13,6,14.317821063276353,-7,5,8.602325267042627,-3,3,4.242640687119285,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,-2,1,2.23606797749979,-4,0,4.0,-2,2,2.8284271247461903,-3,0,3.0,-3,1,3.1622776601683795,-3,2,3.605551275463989,-1,3,3.1622776601683795,-1,3,3.1622776601683795,2,3,3.605551275463989,2,1,2.23606797749979,2,1,2.23606797749979,3,-1,3.1622776601683795,6,-3,6.708203932499369,6,-8,10.0,-1,-10,10.04987562112089,-12,-7,13.892443989449804,-16,0,16.0,-1,7,7.0710678118654755,0,0,0.0,40,46,60.959002616512684
0,0,0,0.0,1,0,1.0,2,0,2.0,1,0,1.0,1,1,1.4142135623730951,1,0,1.0,3,2,3.605551275463989,1,1,1.4142135623730951,4,1,4.123105625617661,4,3,5.0,4,2,4.47213595499958,1,-1,1.4142135623730951,1,0,1.0,0,0,0.0,1,0,1.0,0,1,1.0,0,0,0.0,1,1,1.4142135623730951,0,0,0.0,1,1,1.4142135623730951,-2,0,2.0,-3,-3,4.242640687119285,-17,-10,19.72308292331602,-14,-9,16.64331697709324,-15,-11,18.601075237738275,-15,-10,18.027756377319946,-13,-9,15.811388300841896,-12,-7,13.892443989449804,-13,-12,17.69180601295413,-12,-12,16.97056274847714,-9,-11,14.212670403551895,-6,-5,7.810249675906654,-8,-4,8.94427190999916,-6,-5,7.810249675906654,-5,-8,9.433981132056603,0,0,0.0,17,12,19.72308292331602
0,3,0,3.0,2,-2,2.8284271247461903,0,-1,1.0,-2,-7,7.280109889280518,-5,-10,11.180339887498949,-4,-7,8.06225774829855,-1,-5,5.0990195135927845,1,0,1.0,2,0,2.0,3,0,3.0,4,2,4.47213595499958,3,2,3.605551275463989,4,2,4.47213595499958,3,3,4.242640687119285,4,6,7.211102550927978,4,5,6.4031242374328485,4,7,8.06225774829855,4,6,7.211102550927978,2,7,7.280109889280518,1,8,8.06225774829855,-1,3,3.1622776601683795,0,1,1.0,0,1,1.0,-1,0,1.0,-4,0,4.0,-2,2,2.8284271247461903,4,3,5.0,6,3,6.708203932499369,-4,-2,4.47213595499958,-7,-6,9.219544457292887,-2,2,2.8284271247461903,-3,9,9.486832980505138,-9,-2,9.219544457292887,-19,-21,28.319604517012593,-7,-8,10.63014581273465,0,0,1.0,19,21,28.319604517012593
0,4,0,4.0,3,-2,3.605551275463989,0,-1,1.0,-1,-6,6.082762530298219,-5,-10,11.180339887498949,-4,-6,7.211102550927978,-1,-4,4.123105625617661,1,-1,1.4142135623730951,3,1,3.1622776601683795,4,0,4.0,4,1,4.123105625617661,4,2,4.47213595499958,5,2,5.385164807134504,3,3,4.242640687119285,5,5,7.0710678118654755,4,5,6.4031242374328485,4,5,6.4031242374328485,3,6,6.708203932499369,2,7,7.280109889280518,0,7,7.0,0,3,3.0,-1,2,2.23606797749979,0,0,0.0,0,0,0.0,-5,1,5.0990195135927845,-2,3,3.605551275463989,4,2,4.47213595499958,7,4,8.06225774829855,-4,-2,4.47213595499958,-7,-3,7.615773105863909,-3,3,4.242640687119285,-3,9,9.486832980505138,-10,0,10.0,-20,-18,26.90724809414742,-7,-7,9.899494936611665,0,0,0.0,20,18,26.90724809414742
0,4,0,4.0,2,0,2.0,0,-1,1.0,-2,-6,6.324555320336759,-5,-9,10.295630140987,-4,-6,7.211102550927978,-1,-4,4.123105625617661,1,0,1.0,3,1,3.1622776601683795,4,1,4.123105625617661,4,2,4.47213595499958,4,2,4.47213595499958,4,3,5.0,4,3,5.0,4,5,6.4031242374328485,4,5,6.4031242374328485,4,5,6.4031242374328485,3,6,6.708203932499369,2,6,6.324555320336759,1,7,7.0710678118654755,-1,4,4.123105625617661,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,-6,1,6.082762530298219,-2,2,2.8284271247461903,4,3,5.0,7,4,8.06225774829855,-5,-2,5.385164807134504,-7,-4,8.06225774829855,-3,3,4.242640687119285,-3,7,7.615773105863909,-11,-1,11.045361017187261,-17,-15,22.67156809750927,-7,-8,10.63014581273465,0,0,0.0,17,15,22.67156809750927
0,2,0,2.0,1,-2,2.23606797749979,0,-1,1.0,-2,-7,7.280109889280518,-5,-9,10.295630140987,-4,-8,8.94427190999916,-2,-4,4.47213595499958,1,-1,1.4142135623730951,2,0,2.0,2,0,2.0,3,2,3.605551275463989,3,2,3.605551275463989,3,2,3.605551275463989,2,3,3.605551275463989,3,5,5.830951894845301,4,6,7.211102550927978,3,7,7.615773105863909,3,6,6.708203932499369,3,7,7.615773105863909,1,8,8.06225774829855,-1,3,3.1622776601683795,0,1,1.0,0,0,0.0,-1,0,1.0,-3,0,3.0,-2,2,2.8284271247461903,3,2,3.605551275463989,6,3,6.708203932499369,-4,-3,5.0,-8,-7,10.63014581273465,-2,2,2.8284271247461903,-1,8,8.06225774829855,-8,-2,8.246211251235321,-18,-21,27.65863337187866,-7,-8,10.63014581273465,0,0,0.0,18,21,27.65863337187866
0,5,0,5.0,3,-2,3.605551275463989,0,-1,1.0,-1,-6,6.082762530298219,-5,-8,9.433981132056603,-3,-6,6.708203932499369,-1,-2,2.23606797749979,0,-1,1.0,4,1,4.123105625617661,4,0,4.0,4,0,4.0,5,2,5.385164807134504,5,1,5.0990195135927845,3,3,4.242640687119285,5,4,6.4031242374328485,3,4,5.0,4,4,5.656854249492381,3,4,5.0,2,5,5.385164807134504,-1,6,6.082762530298219,0,4,4.0,-1,2,2.23606797749979,0,0,0.0,0,0,0.0,-5,3,5.830951894845301,-2,3,3.605551275463989,4,2,4.47213595499958,7,3,7.615773105863909,-4,2,4.47213595499958,-6,-1,6.082762530298219,-3,4,5.0,-4,9,9.848857801796104,-11,2,11.180339887498949,-18,-13,22.20360331117452,-9,-6,10.816653826391969,0,0,0.0,18,13,22.20360331117452
0,3,0,3.0,1,0,1.0,0,-1,1.0,-2,-6,6.324555320336759,-4,-9,9.848857801796104,-4,-7,8.06225774829855,-2,-4,4.47213595499958,1,0,1.0,3,1,3.1622776601683795,2,0,2.0,4,2,4.47213595499958,3,2,3.605551275463989,4,3,5.0,3,3,4.242640687119285,4,5,6.4031242374328485,4,6,7.211102550927978,4,5,6.4031242374328485,3,6,6.708203932499369,2,7,7.280109889280518,1,7,7.0710678118654755,0,3,3.0,-1,1,1.4142135623730951,0,1,1.0,-1,0,1.0,-5,0,5.0,-2,2,2.8284271247461903,4,3,5.0,6,4,7.211102550927978,-5,-3,5.830951894845301,-7,-4,8.06225774829855,-2,2,2.8284271247461903,-3,8,8.54400374531753,-9,-2,9.219544457292887,-17,-16,23.345235059857504,-7,-7,9.899494936611665,0,0,1.0,17,16,23.345235059857504
0,3,-1,3.1622776601683795,2,-2,2.8284271247461903,0,0,0.0,-1,-7,7.0710678118654755,-4,-10,10.770329614269007,-4,-8,8.94427190999916,-1,-4,4.123105625617661,1,-1,1.4142135623730951,3,0,3.0,2,-1,2.23606797749979,3,1,3.1622776601683795,4,2,4.47213595499958,3,1,3.1622776601683795,2,3,3.605551275463989,4,4,5.656854249492381,4,6,7.211102550927978,4,7,8.06225774829855,3,7,7.615773105863909,2,6,6.324555320336759,1,8,8.06225774829855,-1,3,3.1622776601683795,0,1,1.0,0,0,0.0,-1,0,1.0,-2,1,2.23606797749979,-1,2,2.23606797749979,2,1,2.23606797749979,7,3,7.615773105863909,-2,0,2.0,-6,-6,8.48528137423857,-2,2,2.8284271247461903,-2,10,10.198039027185569,-8,0,8.0,-20,-24,31.240998703626616,-5,-4,6.4031242374328485,0,0,0.0,20,24,31.240998703626616
0,2,0,2.0,1,-2,2.23606797749979,0,-1,1.0,-2,-7,7.280109889280518,-4,-10,10.770329614269007,-4,-8,8.94427190999916,-1,-4,4.123105625617661,0,-1,1.0,2,0,2.0,1,0,1.0,2,1,2.23606797749979,3,1,3.1622776601683795,3,2,3.605551275463989,2,2,2.8284271247461903,3,4,5.0,4,6,7.211102550927978,4,7,8.06225774829855,3,7,7.615773105863909,2,7,7.280109889280518,1,8,8.06225774829855,0,2,2.0,0,1,1.0,-1,0,1.0,0,0,0.0,-3,0,3.0,0,2,2.0,2,2,2.8284271247461903,6,3,6.708203932499369,-3,-2,3.605551275463989,-7,-7,9.899494936611665,-2,2,2.8284271247461903,0,9,9.0,-8,-1,8.06225774829855,-20,-24,31.240998703626616,-6,-9,10.816653826391969,0,0,0.0,20,24,31.240998703626616
0,4,-1,4.123105625617661,3,-2,3.605551275463989,0,0,0.0,-1,-6,6.082762530298219,-4,-11,11.704699910719626,-3,-6,6.708203932499369,-1,-3,3.1622776601683795,1,-1,1.4142135623730951,3,0,3.0,4,-1,4.123105625617661,3,1,3.1622776601683795,4,1,4.123105625617661,4,2,4.47213595499958,-1,1,1.4142135623730951,4,5,6.4031242374328485,4,5,6.4031242374328485,3,6,6.708203932499369,3,6,6.708203932499369,2,6,6.324555320336759,0,8,8.0,0,3,3.0,-1,1,1.4142135623730951,0,0,0.0,-1,1,1.4142135623730951,-2,1,2.23606797749979,-2,3,3.605551275463989,4,2,4.47213595499958,6,2,6.324555320336759,-2,0,2.0,-6,-3,6.708203932499369,-2,3,3.605551275463989,-3,10,10.44030650891055,-9,1,9.055385138137417,-20,-22,29.732137494637012,-3,-3,4.242640687119285,0,0,0.0,20,22,29.732137494637012
0,0,0,0.0,1,0,1.0,2,1,2.23606797749979,0,-1,1.0,1,0,1.0,1,0,1.0,2,1,2.23606797749979,2,0,2.0,2,2,2.8284271247461903,4,0,4.0,2,1,2.23606797749979,2,0,2.0,0,0,0.0,1,0,1.0,1,0,1.0,0,0,0.0,1,1,1.4142135623730951,0,0,0.0,1,0,1.0,0,1,1.0,-1,0,1.0,-4,-3,5.0,-15,-6,16.15549442140351,-12,-7,13.892443989449804,-14,-7,15.652475842498529,-13,-6,14.317821063276353,-11,-6,12.529964086141668,-9,-5,10.295630140987,-12,-6,13.416407864998739,-11,-5,12.083045973594572,-9,-4,9.848857801796104,-5,-2,5.385164807134504,-6,-2,6.324555320336759,-4,-4,5.656854249492381,-6,-4,7.211102550927978,0,0,0.0,15,7,16.15549442140351
0,2,0,2.0,1,-1,1.4142135623730951,0,-1,1.0,-3,-6,6.708203932499369,-4,-8,8.94427190999916,-3,-6,6.708203932499369,-2,-4,4.47213595499958,1,0,1.0,2,0,2.0,2,1,2.23606797749979,2,1,2.23606797749979,3,2,3.605551275463989,3,2,3.605551275463989,2,3,3.605551275463989,3,5,5.830951894845301,3,5,5.830951894845301,3,5,5.830951894845301,3,6,6.708203932499369,2,6,6.324555320336759,1,7,7.0710678118654755,-1,3,3.1622776601683795,0,1,1.0,0,0,0.0,-2,0,2.0,-3,0,3.0,-2,2,2.8284271247461903,3,2,3.605551275463989,6,4,7.211102550927978,-5,-2,5.385164807134504,-7,-5,8.602325267042627,-2,2,2.8284271247461903,-2,7,7.280109889280518,-8,-2,8.246211251235321,-14,-15,20.518284528683193,-5,-6,7.810249675906654,0,0,0.0,14,15,20.518284528683193
0,5,-1,5.0990195135927845,3,-2,3.605551275463989,1,-1,1.4142135623730951,-1,-6,6.082762530298219,-4,-9,9.848857801796104,-3,-6,6.708203932499369,0,-1,1.0,1,0,1.0,4,0,4.0,2,-1,2.23606797749979,4,0,4.0,4,1,4.123105625617661,4,1,4.123105625617661,3,2,3.605551275463989,4,3,5.0,3,3,4.242640687119285,3,4,5.0,2,4,4.47213595499958,1,4,4.123105625617661,0,6,6.0,0,3,3.0,0,2,2.0,0,0,0.0,-1,0,1.0,-3,3,4.242640687119285,-2,3,3.605551275463989,4,2,4.47213595499958,6,2,6.324555320336759,-3,2,3.605551275463989,-4,-1,4.123105625617661,-2,4,4.47213595499958,-4,10,10.770329614269007,-9,3,9.486832980505138,-18,-15,23.430749027719962,-4,-1,4.123105625617661,0,0,0.0,18,15,23.430749027719962
0,2,1,2.23606797749979,1,0,1.0,1,-1,1.4142135623730951,-2,-5,5.385164807134504,-4,-7,8.06225774829855,-3,-5,5.830951894845301,-2,-4,4.47213595499958,1,0,1.0,2,1,2.23606797749979,2,1,2.23606797749979,3,2,3.605551275463989,3,1,3.1622776601683795,3,3,4.242640687119285,2,2,2.8284271247461903,4,5,6.4031242374328485,3,4,5.0,3,5,5.830951894845301,2,5,5.385164807134504,2,6,6.324555320336759,1,6,6.082762530298219,-1,3,3.1622776601683795,-1,1,1.4142135623730951,1,0,1.0,-2,0,2.0,-4,0,4.0,-2,2,2.8284271247461903,3,3,4.242640687119285,5,4,6.4031242374328485,-5,-1,5.0990195135927845,-6,-4,7.211102550927978,-3,2,3.605551275463989,-2,6,6.324555320336759,-8,-1,8.06225774829855,-13,-11,17.029386365926403,-4,-6,7.211102550927978,1,0,1.0,13,11,17.029386365926403
0,0,0,0.0,1,-1,1.4142135623730951,0,-2,2.0,-2,-5,5.385164807134504,-4,-9,9.848857801796104,-3,-5,5.830951894845301,-2,-4,4.47213595499958,1,-1,1.4142135623730951,2,0,2.0,1,0,1.0,2,1,2.23606797749979,3,1,3.1622776601683795,2,1,2.23606797749979,2,2,2.8284271247461903,2,4,4.47213595499958,3,5,5.830951894845301,3,5,5.830951894845301,3,5,5.830951894845301,2,6,6.324555320336759,1,7,7.0710678118654755,-1,3,3.1622776601683795,0,1,1.0,0,0,0.0,-1,-1,1.4142135623730951,-3,0,3.0,-1,1,1.4142135623730951,2,2,2.8284271247461903,5,3,5.830951894845301,-4,-4,5.656854249492381,-6,-6,8.48528137423857,-2,2,2.8284271247461903,0,7,7.0,-7,-3,7.615773105863909,-15,-17,22.67156809750927,-5,-8,9.433981132056603,0,0,0.0,15,17,22.67156809750927
0,0,0,0.0,1,0,1.0,1,1,1.4142135623730951,1,0,1.0,0,-1,1.0,1,0,1.0,1,1,1.4142135623730951,2,0,2.0,2,0,2.0,3,0,3.0,2,1,2.23606797749979,2,0,2.0,1,0,1.0,0,0,0.0,1,0,1.0,0,1,1.0,0,0,0.0,1,0,1.0,0,1,1.0,0,0,0.0,-1,0,1.0,-2,0,2.0,-13,-3,13.341664064126334,-10,-4,10.770329614269007,-12,-5,13.0,-12,-3,12.36931687685298,-10,-2,10.198039027185569,-7,-2,7.280109889280518,-9,-1,9.055385138137417,-9,1,9.055385138137417,-7,1,7.0710678118654755,-3,1,3.1622776601683795,-4,-1,4.123105625617661,-3,-3,4.242640687119285,-4,-1,4.123105625617661,0,0,0.0,13,5,13.341664064126334
0,0,0,0.0,1,0,1.0,2,1,2.23606797749979,1,0,1.0,0,0,0.0,2,0,2.0,1,2,2.23606797749979,2,0,2.0,3,1,3.1622776601683795,3,2,3.605551275463989,3,1,3.1622776601683795,2,0,2.0,1,0,1.0,1,0,1.0,1,0,1.0,1,0,1.0,0,1,1.0,1,0,1.0,1,0,1.0,0,1,1.0,-1,0,1.0,-3,-2,3.605551275463989,-9,-5,10.295630140987,-7,-5,8.602325267042627,-8,-6,10.0,-9,-4,9.848857801796104,-6,-3,6.708203932499369,-4,-3,5.0,-7,-4,8.06225774829855,-8,-4,8.94427190999916,-6,-1,6.082762530298219,-4,-2,4.47213595499958,-5,-4,6.4031242374328485,-4,-5,6.4031242374328485,-5,-5,7.0710678118654755,0,0,0.0,9,6,10.295630140987
0,1,0,1.0,0,0,0.0,0,-1,1.0,-1,-4,4.123105625617661,-2,-6,6.324555320336759,-2,-4,4.47213595499958,-1,-3,3.1622776601683795,0,-1,1.0,2,1,2.23606797749979,1,0,1.0,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,2,2,2.8284271247461903,1,3,3.1622776601683795,2,3,3.605551275463989,2,4,4.47213595499958,2,4,4.47213595499958,2,6,6.324555320336759,0,5,5.0,0,3,3.0,-1,1,1.4142135623730951,0,0,0.0,-1,0,1.0,-3,0,3.0,-1,1,1.4142135623730951,1,2,2.23606797749979,3,2,3.605551275463989,-3,-1,3.1622776601683795,-4,-4,5.656854249492381,-2,2,2.8284271247461903,-1,6,6.082762530298219,-5,-2,5.385164807134504,-10,-11,14.866068747318506,-3,-5,5.830951894845301,0,0,0.0,10,11,14.866068747318506
0,2,1,2.23606797749979,0,-1,1.0,1,0,1.0,-2,-5,5.385164807134504,-3,-5,5.830951894845301,-2,-4,4.47213595499958,-1,-3,3.1622776601683795,0,0,0.0,2,1,2.23606797749979,1,0,1.0,2,1,2.23606797749979,2,1,2.23606797749979,2,2,2.8284271247461903,2,2,2.8284271247461903,1,3,3.1622776601683795,3,3,4.242640687119285,1,4,4.123105625617661,2,4,4.47213595499958,1,5,5.0990195135927845,1,5,5.0990195135927845,-1,3,3.1622776601683795,-1,1,1.4142135623730951,0,1,1.0,-1,0,1.0,-4,0,4.0,-1,2,2.23606797749979,1,2,2.23606797749979,4,3,5.0,-3,0,3.0,-4,-2,4.47213595499958,-2,2,2.8284271247461903,-3,5,5.830951894845301,-4,0,4.0,-9,-8,12.041594578792296,-2,-4,4.47213595499958,0,0,0.0,9,8,12.041594578792296
0,0,0,0.0,0,0,0.0,1,0,1.0,0,1,1.0,0,0,0.0,1,0,1.0,-1,0,1.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-13,-8,15.264337522473747,-11,-7,13.038404810405298,-14,-10,17.204650534085253,-14,-9,16.64331697709324,-10,-9,13.45362404707371,-6,-4,7.211102550927978,-7,-3,7.615773105863909,-5,-4,6.4031242374328485,-7,-8,10.63014581273465,0,0,0.0,14,10,17.204650534085253
0,0,0,0.0,1,0,1.0,2,1,2.23606797749979,0,0,0.0,1,-1,1.4142135623730951,1,0,1.0,1,1,1.4142135623730951,2,0,2.0,2,1,2.23606797749979,3,0,3.0,2,1,2.23606797749979,2,0,2.0,1,0,1.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,1,1.4142135623730951,0,0,0.0,0,1,1.0,-1,0,1.0,-2,-1,2.23606797749979,-9,-3,9.486832980505138,-6,-3,6.708203932499369,-9,-4,9.848857801796104,-8,-2,8.246211251235321,-6,-2,6.324555320336759,-4,-1,4.123105625617661,-6,-1,6.082762530298219,-6,1,6.082762530298219,-6,2,6.324555320336759,-3,0,3.0,-4,-2,4.47213595499958,-4,-5,6.4031242374328485,-3,-3,4.242640687119285,0,0,0.0,9,5,9.848857801796104
0,0,0,0.0,1,0,1.0,1,1,1.4142135623730951,1,0,1.0,0,-1,1.0,1,0,1.0,1,0,1.0,1,0,1.0,3,1,3.1622776601683795,2,0,2.0,2,0,2.0,1,0,1.0,2,0,2.0,0,0,0.0,0,0,0.0,1,1,1.4142135623730951,0,0,0.0,0,1,1.0,0,0,0.0,0,1,1.0,-1,0,1.0,-1,0,1.0,-7,0,7.0,-6,0,6.0,-6,-1,6.082762530298219,-7,0,7.0,-5,1,5.0990195135927845,-3,0,3.0,-6,2,6.324555320336759,-5,4,6.4031242374328485,-5,3,5.830951894845301,-3,1,3.1622776601683795,-3,-1,3.1622776601683795,-2,-4,4.47213595499958,-3,-2,3.605551275463989,0,0,0.0,7,4,7.0
0,0,0,0.0,1,0,1.0,1,1,1.4142135623730951,1,0,1.0,1,0,1.0,0,0,0.0,1,0,1.0,2,0,2.0,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,2,0,2.0,1,0,1.0,1,0,1.0,1,0,1.0,0,0,0.0,1,0,1.0,1,1,1.4142135623730951,0,1,1.0,1,1,1.4142135623730951,-1,0,1.0,-1,-1,1.4142135623730951,-6,-2,6.324555320336759,-3,-2,3.605551275463989,-4,-2,4.47213595499958,-5,-2,5.385164807134504,-3,0,3.0,-1,0,1.0,-4,-1,4.123105625617661,-4,1,4.123105625617661,-4,2,4.47213595499958,-3,0,3.0,-3,-4,5.0,-4,-6,7.211102550927978,-3,-3,4.242640687119285,0,0,0.0,6,6,7.211102550927978
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,1,0,1.0,0,0,0.0,0,0,0.0,1,0,1.0,1,0,1.0,1,0,1.0,0,0,0.0,1,0,1.0,1,1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,-2,2.0,-1,-2,2.23606797749979,0,0,0.0,0,0,0.0,2,3,3.605551275463989,6,4,7.211102550927978,8,8,11.313708498984761,7,9,11.40175425099138,7,6,9.219544457292887,0,0,0.0,-6,6,8.48528137423857,-12,8,14.422205101855956,0,0,0.0,12,9,14.422205101855956
