class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,x36-x35,y36-y35,z36-z35,x37-x36,y37-y36,z37-z36,x38-x37,y38-y37,z38-z37,x39-x38,y39-y38,z39-z38,x40-x39,y40-y39,z40-z39,x41-x40,y41-y40,z41-z40,x42-x41,y42-y41,z42-z41,x43-x42,y43-y42,z43-z42,x44-x43,y44-y43,z44-z43,x45-x44,y45-y44,z45-z44,x46-x45,y46-y45,z46-z45,x47-x46,y47-y46,z47-z46,x48-x47,y48-y47,z48-z47,x49-x48,y49-y48,z49-z48,x50-x49,y50-y49,z50-z49,x51-x50,y51-y50,z51-z50,minx,miny,mine,maxx,maxy,maxe
0,-1,3,3.1622776601683795,2,3,3.605551275463989,6,-4,7.211102550927978,19,-18,26.1725046566048,30,-26,39.698866482558415,28,-29,40.311288741492746,19,-24,30.610455730027933,8,-17,18.788294228055936,-2,-10,10.198039027185569,-12,0,12.0,-20,8,21.540659228538015,-20,9,21.93171219946131,-20,7,21.18962010041709,-15,5,15.811388300841896,-11,2,11.180339887498949,-6,1,6.082762530298219,-4,-1,4.123105625617661,-2,0,2.0,0,-1,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,-1,0,1.0,-2,-1,2.23606797749979,-2,0,2.0,-2,0,2.0,-2,0,2.0,-2,1,2.23606797749979,-3,3,4.242640687119285,-2,4,4.47213595499958,-2,4,4.47213595499958,-1,4,4.123105625617661,0,4,4.0,1,5,5.0990195135927845,-1,7,7.0710678118654755,-1,4,4.123105625617661,-1,7,7.0710678118654755,-1,4,4.123105625617661,2,4,4.47213595499958,2,3,3.605551275463989,1,0,1.0,-2,-5,5.385164807134504,-8,-6,10.0,-12,-6,13.416407864998739,-13,-2,13.152946437965905,-10,2,10.198039027185569,3,7,7.615773105863909,17,15,22.67156809750927,0,0,0.0,30,29,40.311288741492746
0,-2,3,3.605551275463989,1,2,2.23606797749979,7,-5,8.602325267042627,21,-20,29.0,32,-30,43.86342439892262,29,-31,42.44997055358225,20,-24,31.240998703626616,8,-16,17.88854381999832,-1,-9,9.055385138137417,-13,3,13.341664064126334,-20,10,22.360679774997898,-22,10,24.166091947189145,-20,11,22.825424421026653,-17,6,18.027756377319946,-12,4,12.649110640673518,-8,2,8.246211251235321,-5,0,5.0,-2,0,2.0,-2,0,2.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,1,1.0,-1,0,1.0,-2,0,2.0,-2,0,2.0,-2,0,2.0,-3,0,3.0,-2,1,2.23606797749979,-2,1,2.23606797749979,-2,2,2.8284271247461903,-1,3,3.1622776601683795,-1,3,3.1622776601683795,0,2,2.0,0,2,2.0,2,3,3.605551275463989,1,4,4.123105625617661,0,3,3.0,0,4,4.0,2,1,2.23606797749979,3,1,3.1622776601683795,4,2,4.47213595499958,3,-2,3.605551275463989,1,-5,5.0990195135927845,-6,-5,7.810249675906654,-11,-4,11.704699910719626,-12,-1,12.041594578792296,-10,3,10.44030650891055,3,6,6.708203932499369,16,11,19.4164878389476,0,0,0.0,32,31,43.86342439892262
0,-10,-4,10.770329614269007,-6,-1,6.082762530298219,-2,-34,34.058772731852805,-2,-58,58.034472514187634,-4,-48,48.16637831516918,1,-27,27.018512172212592,3,-13,13.341664064126334,4,-8,8.94427190999916,4,-4,5.656854249492381,4,-1,4.123105625617661,4,2,4.47213595499958,0,2,2.0,-2,3,3.605551275463989,-2,3,3.605551275463989,-4,2,4.47213595499958,-3,3,4.242640687119285,-2,3,3.605551275463989,0,3,3.0,1,3,3.1622776601683795,0,4,4.0,0,2,2.0,1,4,4.123105625617661,1,1,1.4142135623730951,2,1,2.23606797749979,3,2,3.605551275463989,3,2,3.605551275463989,3,2,3.605551275463989,2,2,2.8284271247461903,2,0,2.0,4,-2,4.47213595499958,4,-3,5.0,3,-6,6.708203932499369,4,-4,5.656854249492381,3,-3,4.242640687119285,2,-2,2.8284271247461903,5,-2,5.385164807134504,6,-1,6.082762530298219,0,-5,5.0,-1,-8,8.06225774829855,-5,-7,8.602325267042627,-8,-11,13.601470508735444,-9,-10,13.45362404707371,-7,-8,10.63014581273465,-1,-6,6.082762530298219,0,-6,6.0,-1,-7,7.0710678118654755,-6,-11,12.529964086141668,-5,-7,8.602325267042627,4,1,4.123105625617661,9,5,10.295630140987,5,5,7.0710678118654755,0,0,1.4142135623730951,10,58,58.034472514187634
0,3,8,8.54400374531753,0,5,5.0,6,-14,15.231546211727817,12,-42,43.68065933568311,19,-50,53.48831648126533,16,-44,46.8187996428785,13,-27,29.966648127543394,8,-16,17.88854381999832,4,-6,7.211102550927978,-1,3,3.1622776601683795,-3,12,12.36931687685298,-7,11,13.038404810405298,-8,13,15.264337522473747,-7,12,13.892443989449804,-8,9,12.041594578792296,-4,7,8.06225774829855,-2,6,6.324555320336759,-1,2,2.23606797749979,1,0,1.0,1,-1,1.4142135623730951,3,0,3.0,4,1,4.123105625617661,2,2,2.8284271247461903,0,2,2.0,0,1,1.0,-1,2,2.23606797749979,-2,2,2.8284271247461903,-3,3,4.242640687119285,-1,3,3.1622776601683795,0,1,1.0,-1,0,1.0,-5,-6,7.810249675906654,-5,-2,5.385164807134504,-3,0,3.0,1,3,3.1622776601683795,5,3,5.830951894845301,8,5,9.433981132056603,-1,0,1.0,-4,-2,4.47213595499958,-1,0,1.0,-2,-1,2.23606797749979,2,2,2.8284271247461903,6,2,6.324555320336759,3,-3,4.242640687119285,1,-5,5.0990195135927845,4,-5,6.4031242374328485,2,-7,7.280109889280518,2,-1,2.23606797749979,0,2,2.0,3,4,5.0,1,8,8.06225774829855,0,0,1.0,19,50,53.48831648126533
0,-7,-4,8.06225774829855,-5,-1,5.0990195135927845,2,-35,35.05709628591621,3,-63,63.071388124885914,1,-56,56.00892785976178,6,-34,34.52535300326414,6,-17,18.027756377319946,4,-11,11.704699910719626,4,-6,7.211102550927978,4,0,4.0,3,3,4.242640687119285,-1,3,3.1622776601683795,-2,4,4.47213595499958,-2,4,4.47213595499958,-4,2,4.47213595499958,-3,3,4.242640687119285,-1,3,3.1622776601683795,-1,3,3.1622776601683795,1,2,2.23606797749979,1,3,3.1622776601683795,0,1,1.0,1,2,2.23606797749979,1,2,2.23606797749979,2,1,2.23606797749979,3,2,3.605551275463989,3,3,4.242640687119285,3,2,3.605551275463989,1,2,2.23606797749979,2,1,2.23606797749979,3,-1,3.1622776601683795,3,-1,3.1622776601683795,1,-3,3.1622776601683795,3,-2,3.605551275463989,2,0,2.0,2,0,2.0,3,1,3.1622776601683795,4,2,4.47213595499958,1,-3,3.1622776601683795,-1,-6,6.082762530298219,-4,-6,7.211102550927978,-6,-9,10.816653826391969,-7,-9,11.40175425099138,-5,-7,8.602325267042627,0,-6,6.0,1,-6,6.082762530298219,0,-7,7.0,-4,-10,10.770329614269007,-4,-6,7.211102550927978,3,1,3.1622776601683795,8,6,10.0,5,7,8.602325267042627,0,0,1.0,8,63,63.071388124885914
0,-2,4,4.47213595499958,1,3,3.1622776601683795,6,-5,7.810249675906654,20,-23,30.479501308256342,28,-32,42.5205832509386,27,-32,41.86884283091664,19,-24,30.610455730027933,9,-17,19.235384061671343,0,-9,9.0,-9,3,9.486832980505138,-17,10,19.72308292331602,-18,13,22.20360331117452,-18,12,21.633307652783937,-15,10,18.027756377319946,-11,6,12.529964086141668,-7,4,8.06225774829855,-5,3,5.830951894845301,-2,2,2.8284271247461903,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,-1,0,1.0,-2,1,2.23606797749979,-3,0,3.0,-2,1,2.23606797749979,-2,0,2.0,-2,1,2.23606797749979,-2,1,2.23606797749979,-1,2,2.23606797749979,-2,2,2.8284271247461903,0,2,2.0,0,1,1.0,2,2,2.8284271247461903,1,1,1.4142135623730951,1,0,1.0,1,1,1.4142135623730951,2,-1,2.23606797749979,3,0,3.0,4,-1,4.123105625617661,4,-5,6.4031242374328485,2,-7,7.280109889280518,-3,-7,7.615773105863909,-10,-4,10.770329614269007,-11,-1,11.045361017187261,-8,3,8.54400374531753,2,5,5.385164807134504,12,11,16.278820596099706,0,0,0.0,28,32,42.5205832509386
0,-5,-1,5.0990195135927845,-3,-1,3.1622776601683795,4,-33,33.24154027718932,11,-64,64.93843238021688,8,-61,61.5223536610881,7,-38,38.63935817272331,7,-21,22.135943621178654,5,-12,13.0,4,-7,8.06225774829855,3,0,3.0,2,4,4.47213595499958,-1,4,4.123105625617661,-2,5,5.385164807134504,-3,5,5.830951894845301,-4,3,5.0,-2,2,2.8284271247461903,-2,3,3.605551275463989,0,2,2.0,1,3,3.1622776601683795,0,1,1.0,1,1,1.4142135623730951,1,2,2.23606797749979,1,1,1.4142135623730951,2,1,2.23606797749979,2,3,3.605551275463989,2,2,2.8284271247461903,3,3,4.242640687119285,1,2,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,2,0,2.0,1,-1,1.4142135623730951,2,0,2.0,2,0,2.0,1,2,2.23606797749979,2,3,3.605551275463989,3,4,5.0,1,-2,2.23606797749979,0,-4,4.0,-2,-5,5.385164807134504,-3,-8,8.54400374531753,-5,-7,8.602325267042627,-3,-7,7.615773105863909,1,-6,6.082762530298219,2,-5,5.385164807134504,1,-7,7.0710678118654755,-3,-10,10.44030650891055,-2,-5,5.385164807134504,3,2,3.605551275463989,6,6,8.48528137423857,3,7,7.615773105863909,0,0,1.0,11,64,64.93843238021688
0,-14,0,14.0,-8,1,8.06225774829855,-6,-24,24.73863375370596,-9,-39,40.024992192379,-9,-28,29.410882339705484,-2,-12,12.165525060596439,4,-6,7.211102550927978,4,-4,5.656854249492381,5,-3,5.830951894845301,4,-1,4.123105625617661,4,0,4.0,0,0,0.0,-2,1,2.23606797749979,-2,1,2.23606797749979,-5,1,5.0990195135927845,-3,3,4.242640687119285,-2,2,2.8284271247461903,-1,3,3.1622776601683795,1,3,3.1622776601683795,1,4,4.123105625617661,1,4,4.123105625617661,1,4,4.123105625617661,1,2,2.23606797749979,2,1,2.23606797749979,4,1,4.123105625617661,4,1,4.123105625617661,3,1,3.1622776601683795,2,1,2.23606797749979,2,-3,3.605551275463989,4,-6,7.211102550927978,4,-6,7.211102550927978,3,-9,9.486832980505138,4,-8,8.94427190999916,2,-7,7.280109889280518,3,-6,6.708203932499369,5,-7,8.602325267042627,6,-7,9.219544457292887,-1,-9,9.055385138137417,-5,-11,12.083045973594572,-8,-9,12.041594578792296,-13,-12,17.69180601295413,-15,-11,18.601075237738275,-12,-7,13.892443989449804,-4,-6,7.211102550927978,-2,-8,8.246211251235321,-3,-6,6.708203932499369,-9,-9,12.727922061357855,-8,-7,10.63014581273465,2,-2,2.8284271247461903,9,0,9.0,4,3,5.0,0,0,0.0,15,39,40.024992192379
0,-36,18,40.24922359499622,-15,6,16.15549442140351,-26,-4,26.30589287593181,-37,-5,37.33630940518894,-33,1,33.015148038438355,-2,2,2.8284271247461903,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,-11,12.529964086141668,11,-16,19.4164878389476,11,-15,18.601075237738275,1,-17,17.029386365926403,-1,-20,20.024984394500787,-7,-18,19.313207915827967,-10,-20,22.360679774997898,-14,-20,24.413111231467404,-13,-14,19.1049731745428,-5,-10,11.180339887498949,-2,-9,9.219544457292887,-4,-8,8.94427190999916,-10,-14,17.204650534085253,-8,-13,15.264337522473747,5,-8,9.433981132056603,13,-4,13.601470508735444,7,-1,7.0710678118654755,0,0,0.0,37,20,40.24922359499622
0,-1,5,5.0990195135927845,1,4,4.123105625617661,6,-5,7.810249675906654,17,-20,26.248809496813376,28,-30,41.036569057366385,26,-31,40.45985664828782,18,-24,30.0,9,-18,20.12461179749811,0,-10,10.0,-10,1,10.04987562112089,-16,8,17.88854381999832,-18,11,21.095023109728988,-18,10,20.591260281974,-14,8,16.1245154965971,-10,6,11.661903789690601,-7,3,7.615773105863909,-3,3,4.242640687119285,-2,1,2.23606797749979,-1,0,1.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,1,1.0,-1,0,1.0,-1,0,1.0,-2,0,2.0,-2,0,2.0,-1,0,1.0,-2,0,2.0,-2,1,2.23606797749979,-3,1,3.1622776601683795,-1,2,2.23606797749979,-2,2,2.8284271247461903,-1,2,2.23606797749979,0,2,2.0,1,2,2.23606797749979,1,2,2.23606797749979,0,0,0.0,0,1,1.0,0,0,0.0,2,-1,2.23606797749979,3,0,3.0,3,-5,5.830951894845301,0,-9,9.0,-5,-9,10.295630140987,-10,-6,11.661903789690601,-11,-2,11.180339887498949,-9,2,9.219544457292887,2,6,6.324555320336759,13,14,19.1049731745428,0,0,0.0,28,31,41.036569057366385
0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,2,1,2.23606797749979,1,0,1.0,2,0,2.0,1,0,1.0,2,1,2.23606797749979,2,1,2.23606797749979,1,0,1.0,2,0,2.0,0,1,1.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,1,1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,2.8284271247461903,0,0,0.0,0,0,0.0,-3,-1,3.1622776601683795,-10,-7,12.206555615733702,-8,-6,10.0,-10,-7,12.206555615733702,-10,-8,12.806248474865697,-10,-8,12.806248474865697,-11,-7,13.038404810405298,-10,-6,11.661903789690601,-8,-7,10.63014581273465,-8,-6,10.0,-9,-8,12.041594578792296,-10,-10,14.142135623730951,-8,-9,12.041594578792296,-7,-8,10.63014581273465,-6,-4,7.211102550927978,0,-1,1.0,-4,-1,4.123105625617661,-6,-3,6.708203932499369,-3,-3,4.242640687119285,-5,-6,7.810249675906654,-5,-3,5.830951894845301,0,0,0.0,11,10,14.142135623730951
0,1,0,1.0,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,-2,2.0,-3,-5,5.830951894845301,-3,-7,7.615773105863909,-2,-5,5.385164807134504,-1,-2,2.23606797749979,-1,0,1.0,0,0,0.0,1,0,1.0,2,0,2.0,0,0,0.0,2,0,2.0,2,0,2.0,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,1,1,1.4142135623730951,3,3,4.242640687119285,2,2,2.8284271247461903,3,4,5.0,1,2,2.23606797749979,2,4,4.47213595499958,2,4,4.47213595499958,1,4,4.123105625617661,1,5,5.0990195135927845,0,3,3.0,0,3,3.0,0,2,2.0,-1,0,1.0,0,0,0.0,0,0,0.0,-2,0,2.0,-2,1,2.23606797749979,0,2,2.0,1,1,1.4142135623730951,4,2,4.47213595499958,4,2,4.47213595499958,-2,0,2.0,-5,-5,7.0710678118654755,-3,-1,3.1622776601683795,-1,2,2.23606797749979,-1,4,4.123105625617661,-2,6,6.324555320336759,-6,-1,6.082762530298219,-14,-14,19.79898987322333,-12,-14,18.439088914585774,-4,-4,5.656854249492381,0,2,2.0,0,0,0.0,14,14,19.79898987322333
0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,2,0,2.0,1,0,1.0,2,1,2.23606797749979,1,0,1.0,2,0,2.0,1,0,1.0,2,0,2.0,1,0,1.0,1,1,1.4142135623730951,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,1,1.0,0,0,0.0,1,1,1.4142135623730951,0,0,0.0,-1,0,1.0,-2,-1,2.23606797749979,-11,-4,11.704699910719626,-7,-4,8.06225774829855,-8,-5,9.433981132056603,-10,-6,11.661903789690601,-9,-5,10.295630140987,-10,-4,10.770329614269007,-9,-4,9.848857801796104,-7,-4,8.06225774829855,-7,-4,8.06225774829855,-7,-4,8.06225774829855,-9,-4,9.848857801796104,-8,-3,8.54400374531753,-7,-3,7.615773105863909,-5,-1,5.0990195135927845,-2,-1,2.23606797749979,-3,-1,3.1622776601683795,-4,-2,4.47213595499958,-3,-2,3.605551275463989,-4,-3,5.0,-4,-2,4.47213595499958,0,0,0.0,11,6,11.704699910719626
0,1,0,1.0,2,-1,2.23606797749979,0,0,0.0,0,0,0.0,0,-2,2.0,-3,-5,5.830951894845301,-2,-6,6.324555320336759,-2,-4,4.47213595499958,-2,-2,2.8284271247461903,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,2,1,2.23606797749979,-1,-1,1.4142135623730951,1,0,1.0,3,0,3.0,2,1,2.23606797749979,3,1,3.1622776601683795,2,1,2.23606797749979,2,1,2.23606797749979,2,2,2.8284271247461903,3,3,4.242640687119285,3,3,4.242640687119285,2,2,2.8284271247461903,2,4,4.47213595499958,2,3,3.605551275463989,1,4,4.123105625617661,1,5,5.0990195135927845,0,3,3.0,0,3,3.0,0,2,2.0,0,0,0.0,0,0,0.0,-1,0,1.0,-2,1,2.23606797749979,-2,2,2.8284271247461903,-1,1,1.4142135623730951,1,1,1.4142135623730951,5,2,5.385164807134504,4,2,4.47213595499958,-2,0,2.0,-5,-2,5.385164807134504,-2,-1,2.23606797749979,-2,2,2.8284271247461903,-2,5,5.385164807134504,-3,6,6.708203932499369,-6,0,6.0,-14,-12,18.439088914585774,-12,-12,16.97056274847714,-5,-3,5.830951894845301,-1,2,2.23606797749979,0,0,0.0,14,12,18.439088914585774
0,1,0,1.0,2,0,2.0,0,0,0.0,0,0,0.0,0,-1,1.0,-3,-5,5.830951894845301,-3,-6,6.708203932499369,-3,-4,5.0,-1,-3,3.1622776601683795,0,1,1.0,0,0,0.0,1,0,1.0,2,0,2.0,1,0,1.0,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,3,2,3.605551275463989,2,1,2.23606797749979,2,1,2.23606797749979,2,3,3.605551275463989,3,3,4.242640687119285,3,3,4.242640687119285,2,3,3.605551275463989,2,3,3.605551275463989,2,5,5.385164807134504,2,4,4.47213595499958,1,4,4.123105625617661,-1,3,3.1622776601683795,0,3,3.0,0,2,2.0,-1,0,1.0,0,0,0.0,0,0,0.0,-3,0,3.0,-3,2,3.605551275463989,-1,1,1.4142135623730951,2,2,2.8284271247461903,4,2,4.47213595499958,4,3,5.0,-2,-1,2.23606797749979,-5,-2,5.385164807134504,-3,-1,3.1622776601683795,-2,2,2.8284271247461903,-2,4,4.47213595499958,-3,6,6.708203932499369,-7,-1,7.0710678118654755,-11,-9,14.212670403551895,-10,-10,14.142135623730951,-5,-4,6.4031242374328485,0,1,1.0,0,0,0.0,11,10,14.212670403551895
0,1,0,1.0,2,0,2.0,0,0,0.0,0,0,0.0,0,-2,2.0,-4,-5,6.4031242374328485,-3,-6,6.708203932499369,-2,-4,4.47213595499958,-2,-3,3.605551275463989,0,0,0.0,0,0,0.0,0,0,0.0,2,1,2.23606797749979,1,0,1.0,2,0,2.0,2,1,2.23606797749979,2,1,2.23606797749979,2,2,2.8284271247461903,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,2,3,3.605551275463989,3,4,5.0,2,3,3.605551275463989,2,4,4.47213595499958,2,4,4.47213595499958,1,4,4.123105625617661,1,5,5.0990195135927845,0,3,3.0,0,3,3.0,0,2,2.0,-1,0,1.0,0,0,0.0,0,0,0.0,-2,0,2.0,-3,1,3.1622776601683795,-1,1,1.4142135623730951,1,2,2.23606797749979,4,2,4.47213595499958,4,3,5.0,-2,-1,2.23606797749979,-5,-3,5.830951894845301,-4,-1,4.123105625617661,-1,2,2.23606797749979,-2,3,3.605551275463989,-2,6,6.324555320336759,-6,-1,6.082762530298219,-12,-10,15.620499351813308,-11,-11,15.556349186104045,-3,-3,4.242640687119285,0,0,0.0,0,0,0.0,12,11,15.620499351813308
0,1,0,1.0,1,0,1.0,0,-1,1.0,0,0,0.0,-1,-2,2.23606797749979,-3,-6,6.708203932499369,-3,-7,7.615773105863909,-2,-5,5.385164807134504,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,2,0,2.0,1,0,1.0,1,0,1.0,1,0,1.0,1,1,1.4142135623730951,2,1,2.23606797749979,1,1,1.4142135623730951,0,0,0.0,2,1,2.23606797749979,2,3,3.605551275463989,2,4,4.47213595499958,2,2,2.8284271247461903,2,4,4.47213595499958,1,4,4.123105625617661,1,4,4.123105625617661,1,5,5.0990195135927845,0,3,3.0,0,3,3.0,0,2,2.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,-1,0,1.0,-2,1,2.23606797749979,0,1,1.0,0,1,1.0,4,2,4.47213595499958,3,3,4.242640687119285,-2,-2,2.8284271247461903,-5,-5,7.0710678118654755,-3,-2,3.605551275463989,-1,2,2.23606797749979,-1,3,3.1622776601683795,-1,6,6.082762530298219,-5,-2,5.385164807134504,-13,-13,18.384776310850235,-10,-14,17.204650534085253,-3,-3,4.242640687119285,0,0,0.0,0,0,0.0,13,14,18.384776310850235
0,1,0,1.0,0,-1,1.0,1,-1,1.4142135623730951,0,1,1.0,-1,-1,1.4142135623730951,-2,-5,5.385164807134504,-2,-7,7.280109889280518,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-1,0,1.0,-1,-1,1.4142135623730951,0,0,0.0,2,0,2.0,0,0,0.0,1,-1,1.4142135623730951,-1,0,1.0,2,0,2.0,2,0,2.0,1,1,1.4142135623730951,1,1,1.4142135623730951,2,2,2.8284271247461903,2,2,2.8284271247461903,1,3,3.1622776601683795,1,0,1.0,1,3,3.1622776601683795,2,3,3.605551275463989,1,4,4.123105625617661,0,4,4.0,0,2,2.0,0,3,3.0,0,2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,-2,1,2.23606797749979,-1,2,2.23606797749979,-1,1,1.4142135623730951,1,1,1.4142135623730951,5,2,5.385164807134504,3,1,3.1622776601683795,-1,0,1.0,-4,-2,4.47213595499958,-1,0,1.0,-2,1,2.23606797749979,-1,6,6.082762530298219,-3,7,7.615773105863909,-5,-1,5.0990195135927845,-14,-13,19.1049731745428,-13,-14,19.1049731745428,-3,-3,4.242640687119285,-1,2,2.23606797749979,0,0,0.0,14,14,19.1049731745428
0,1,0,1.0,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,-1,1.0,-3,-5,5.830951894845301,-2,-7,7.280109889280518,-2,-4,4.47213595499958,-1,-2,2.23606797749979,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2.0,1,-1,1.4142135623730951,1,0,1.0,1,0,1.0,1,0,1.0,2,1,2.23606797749979,0,0,0.0,1,0,1.0,0,0,0.0,0,2,2.0,2,3,3.605551275463989,1,1,1.4142135623730951,0,3,3.0,2,4,4.47213595499958,1,3,3.1622776601683795,0,5,5.0,0,3,3.0,0,2,2.0,0,2,2.0,0,-1,1.0,-1,1,1.4142135623730951,0,0,0.0,-1,0,1.0,-1,1,1.4142135623730951,-1,1,1.4142135623730951,1,1,1.4142135623730951,4,2,4.47213595499958,3,2,3.605551275463989,-1,-1,1.4142135623730951,-5,-5,7.0710678118654755,0,0,0.0,-1,1,1.4142135623730951,-1,4,4.123105625617661,-2,7,7.280109889280518,-4,-1,4.123105625617661,-14,-15,20.518284528683193,-12,-16,20.0,-4,-3,5.0,1,1,1.4142135623730951,0,0,0.0,14,16,20.518284528683193
0,1,0,1.0,1,0,1.0,0,0,0.0,0,0,0.0,0,-2,2.0,-3,-5,5.830951894845301,-3,-6,6.708203932499369,-3,-4,5.0,-1,-3,3.1622776601683795,-1,-1,1.4142135623730951,0,0,0.0,1,0,1.0,1,1,1.4142135623730951,1,0,1.0,2,0,2.0,1,1,1.4142135623730951,1,1,1.4142135623730951,2,1,2.23606797749979,1,1,1.4142135623730951,1,0,1.0,2,1,2.23606797749979,2,2,2.8284271247461903,2,4,4.47213595499958,2,2,2.8284271247461903,1,4,4.123105625617661,2,4,4.47213595499958,1,4,4.123105625617661,1,5,5.0990195135927845,0,3,3.0,0,2,2.0,0,2,2.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,-2,0,2.0,-2,1,2.23606797749979,-1,1,1.4142135623730951,0,2,2.0,4,2,4.47213595499958,3,2,3.605551275463989,-2,-1,2.23606797749979,-5,-3,5.830951894845301,-3,-1,3.1622776601683795,-2,1,2.23606797749979,-1,3,3.1622776601683795,-2,5,5.385164807134504,-4,-1,4.123105625617661,-11,-10,14.866068747318506,-7,-9,11.40175425099138,-2,-3,3.605551275463989,0,1,1.0,0,0,0.0,11,10,14.866068747318506
0,0,0,0.0,0,-1,1.0,1,0,1.0,0,0,0.0,0,-1,1.0,-2,-5,5.385164807134504,-2,-6,6.324555320336759,-2,-1,2.23606797749979,0,-3,3.0,0,0,0.0,0,0,0.0,0,0,0.0,3,0,3.0,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,2,0,2.0,2,0,2.0,1,1,1.4142135623730951,1,0,1.0,2,1,2.23606797749979,0,1,1.0,3,2,3.605551275463989,0,0,0.0,2,2,2.8284271247461903,1,3,3.1622776601683795,1,3,3.1622776601683795,1,3,3.1622776601683795,-1,2,2.23606797749979,1,3,3.1622776601683795,0,2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,-2,2,2.8284271247461903,-2,3,3.605551275463989,-1,1,1.4142135623730951,1,1,1.4142135623730951,5,1,5.0990195135927845,3,1,3.1622776601683795,-1,1,1.4142135623730951,-3,0,3.0,-1,0,1.0,-2,3,3.605551275463989,-2,5,5.385164807134504,-3,7,7.615773105863909,-6,2,6.324555320336759,-12,-9,15.0,-12,-10,15.620499351813308,-5,-2,5.385164807134504,-2,4,4.47213595499958,0,0,0.0,12,10,15.620499351813308
