class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,x36-x35,y36-y35,z36-z35,x37-x36,y37-y36,z37-z36,x38-x37,y38-y37,z38-z37,x39-x38,y39-y38,z39-z38,minx,miny,mine,maxx,maxy,maxe
0,-13,-7,14.7648230602334,-6,-18,18.973665961010276,-10,-69,69.72087205421343,-13,-59,60.41522986797286,-3,-25,25.179356624028344,2,-10,10.198039027185569,4,-5,6.4031242374328485,6,0,6.0,4,4,5.656854249492381,-1,2,2.23606797749979,-2,4,4.47213595499958,-5,3,5.830951894845301,-2,4,4.47213595499958,-2,4,4.47213595499958,1,5,5.0990195135927845,-1,7,7.0710678118654755,-2,5,5.385164807134504,1,3,3.1622776601683795,3,3,4.242640687119285,5,3,5.830951894845301,4,2,4.47213595499958,3,3,4.242640687119285,4,-1,4.123105625617661,7,-6,9.219544457292887,8,-10,12.806248474865697,6,-8,10.0,7,-6,9.219544457292887,10,-7,12.206555615733702,9,-6,10.816653826391969,2,-13,13.152946437965905,-2,-17,17.11724276862369,-6,-19,19.924858845171276,-9,-18,20.12461179749811,-4,-12,12.649110640673518,0,-9,9.0,-2,-12,12.165525060596439,-6,-16,17.08800749063506,3,-4,5.0,14,6,15.231546211727817,0,0,2.23606797749979,14,69,69.72087205421343
0,-18,10,20.591260281974,-7,2,7.280109889280518,5,-42,42.2965719651132,23,-45,50.53711507397311,22,-41,46.52956049652737,12,-28,30.463092423455635,5,-18,18.681541692269406,-4,-8,8.94427190999916,-11,5,12.083045973594572,-23,19,29.832867780352597,-7,11,13.038404810405298,-2,13,13.152946437965905,5,8,9.433981132056603,5,4,6.4031242374328485,2,-1,2.23606797749979,-1,-3,3.1622776601683795,1,-3,3.1622776601683795,1,-2,2.23606797749979,4,0,4.0,6,1,6.082762530298219,4,3,5.0,1,2,2.23606797749979,-4,-1,4.123105625617661,-3,0,3.0,0,0,0.0,3,0,3.0,-2,1,2.23606797749979,-4,0,4.0,-8,-3,8.54400374531753,-10,-4,10.770329614269007,-6,-3,6.708203932499369,-1,-3,3.1622776601683795,32,1,32.01562118716424,26,0,26.0,0,-5,5.0,-10,-6,11.661903789690601,-5,-3,5.830951894845301,-9,0,9.0,-11,3,11.40175425099138,0,0,0.0,32,45,50.53711507397311
0,-17,-6,18.027756377319946,-10,-15,18.027756377319946,-17,-60,62.36184731067546,-23,-45,50.53711507397311,-6,-16,17.08800749063506,1,-6,6.082762530298219,3,-4,5.0,6,0,6.0,5,3,5.830951894845301,-1,1,1.4142135623730951,-1,3,3.1622776601683795,-5,2,5.385164807134504,-3,5,5.830951894845301,-1,5,5.0990195135927845,-1,5,5.0990195135927845,-2,8,8.246211251235321,-1,6,6.082762530298219,1,3,3.1622776601683795,3,3,4.242640687119285,5,2,5.385164807134504,4,2,4.47213595499958,3,2,3.605551275463989,6,-4,7.211102550927978,7,-7,9.899494936611665,9,-11,14.212670403551895,5,-5,7.0710678118654755,7,-8,10.63014581273465,11,-10,14.866068747318506,10,-9,13.45362404707371,2,-15,15.132745950421556,-3,-19,19.235384061671343,-7,-21,22.135943621178654,-12,-19,22.47220505424423,-6,-13,14.317821063276353,0,-10,10.0,-3,-11,11.40175425099138,-8,-17,18.788294228055936,3,-6,6.708203932499369,15,4,15.524174696260024,0,0,1.4142135623730951,23,60,62.36184731067546
0,-19,-1,19.026297590440446,-11,-11,15.556349186104045,-17,-48,50.92150822589606,-20,-34,39.44616584663204,-5,-11,12.083045973594572,3,-3,4.242640687119285,4,-4,5.656854249492381,7,-1,7.0710678118654755,4,1,4.123105625617661,-1,0,1.0,-2,2,2.8284271247461903,-6,2,6.324555320336759,-3,5,5.830951894845301,-1,5,5.0990195135927845,-1,5,5.0990195135927845,-1,7,7.0710678118654755,0,7,7.0,1,3,3.1622776601683795,3,3,4.242640687119285,6,0,6.0,4,2,4.47213595499958,3,1,3.1622776601683795,6,-6,8.48528137423857,7,-8,10.63014581273465,7,-13,14.7648230602334,8,-13,15.264337522473747,6,-10,11.661903789690601,10,-12,15.620499351813308,9,-13,15.811388300841896,0,-15,15.0,-6,-19,19.924858845171276,-13,-20,23.853720883753127,-16,-17,23.345235059857504,-9,-13,15.811388300841896,-1,-10,10.04987562112089,-4,-10,10.770329614269007,-12,-16,20.0,1,-7,7.0710678118654755,15,0,15.0,0,0,1.0,20,48,50.92150822589606
0,-10,-6,11.661903789690601,-3,-19,19.235384061671343,0,-75,75.0,-3,-70,70.06425622241343,0,-33,33.0,4,-14,14.560219778561036,4,-7,8.06225774829855,4,1,4.123105625617661,3,6,6.708203932499369,-2,3,3.605551275463989,-2,6,6.324555320336759,-4,2,4.47213595499958,-3,4,5.0,-1,4,4.123105625617661,1,4,4.123105625617661,-1,5,5.0990195135927845,-1,4,4.123105625617661,1,1,1.4142135623730951,2,2,2.8284271247461903,4,4,5.656854249492381,3,3,4.242640687119285,3,3,4.242640687119285,3,0,3.0,4,-2,4.47213595499958,5,-4,6.4031242374328485,5,-6,7.810249675906654,5,-1,5.0990195135927845,7,-2,7.280109889280518,7,0,7.0,2,-8,8.246211251235321,-1,-13,13.038404810405298,-4,-16,16.492422502470642,-7,-15,16.55294535724685,-2,-11,11.180339887498949,1,-8,8.06225774829855,-1,-12,12.041594578792296,-4,-15,15.524174696260024,3,-2,3.605551275463989,11,8,13.601470508735444,0,0,1.4142135623730951,11,75,75.0
0,-16,-4,16.492422502470642,-7,-14,15.652475842498529,-10,-60,60.8276253029822,-12,-49,50.44799302251776,-1,-19,19.026297590440446,3,-8,8.54400374531753,5,-5,7.0710678118654755,6,-1,6.082762530298219,4,2,4.47213595499958,-1,1,1.4142135623730951,-2,3,3.605551275463989,-6,3,6.708203932499369,-2,4,4.47213595499958,-1,5,5.0990195135927845,0,5,5.0,-1,5,5.0990195135927845,1,6,6.082762530298219,1,3,3.1622776601683795,4,2,4.47213595499958,5,2,5.385164807134504,4,2,4.47213595499958,3,2,3.605551275463989,5,-4,6.4031242374328485,5,-6,7.810249675906654,6,-9,10.816653826391969,6,-10,11.661903789690601,5,-6,7.810249675906654,8,-7,10.63014581273465,8,-7,10.63014581273465,0,-12,12.0,-6,-14,15.231546211727817,-11,-17,20.248456731316587,-14,-14,19.79898987322333,-7,-11,13.038404810405298,-1,-8,8.06225774829855,-3,-10,10.44030650891055,-10,-14,17.204650534085253,1,-4,4.123105625617661,13,3,13.341664064126334,0,1,1.4142135623730951,16,60,60.8276253029822
0,1,3,3.1622776601683795,4,2,4.47213595499958,10,-10,14.142135623730951,28,-21,35.0,26,-31,40.45985664828782,13,-24,27.294688127912362,-2,-18,18.110770276274835,-16,-5,16.76305461424021,-21,3,21.213203435596427,-19,2,19.1049731745428,-14,-1,14.035668847618199,-9,-1,9.055385138137417,-3,-3,4.242640687119285,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,-2,-2,2.8284271247461903,-2,0,2.0,-2,-1,2.23606797749979,-2,0,2.0,-7,5,8.602325267042627,-6,8,10.0,-4,9,9.848857801796104,-3,10,10.44030650891055,-4,11,11.704699910719626,-7,12,13.892443989449804,-8,10,12.806248474865697,-7,12,13.892443989449804,-5,11,12.083045973594572,-6,5,7.810249675906654,-11,-4,11.704699910719626,-16,-12,20.0,-19,-9,21.02379604162864,-16,-2,16.1245154965971,2,13,13.152946437965905,0,0,0.0,28,31,40.45985664828782
0,-2,4,4.47213595499958,4,0,4.0,21,-20,29.0,41,-38,55.90169943749474,34,-37,50.24937810560445,18,-25,30.805843601498726,0,-13,13.0,-18,5,18.681541692269406,-29,13,31.78049716414141,-26,14,29.5296461204668,-22,9,23.769728648009426,-13,3,13.341664064126334,-8,1,8.06225774829855,-3,0,3.0,-1,-1,1.4142135623730951,0,-2,2.0,-1,0,1.0,0,0,0.0,0,0,0.0,-2,0,2.0,-3,0,3.0,-3,0,3.0,-3,0,3.0,-3,1,3.1622776601683795,-3,3,4.242640687119285,-2,4,4.47213595499958,-1,4,4.123105625617661,0,2,2.0,3,5,5.830951894845301,0,5,5.0,0,4,4.0,2,3,3.605551275463989,4,3,5.0,5,-1,5.0990195135927845,2,-7,7.280109889280518,-8,-7,10.63014581273465,-15,-3,15.297058540778355,-14,2,14.142135623730951,3,8,8.54400374531753,0,0,0.0,41,38,55.90169943749474
0,-13,-5,13.92838827718412,-4,-15,15.524174696260024,-3,-68,68.06614430096654,-4,-62,62.12889826803627,3,-28,28.160255680657446,5,-12,13.0,5,-7,8.602325267042627,5,-1,5.0990195135927845,4,4,5.656854249492381,-2,3,3.605551275463989,-3,4,5.0,-5,3,5.830951894845301,-3,3,4.242640687119285,0,5,5.0,1,4,4.123105625617661,0,4,4.0,0,5,5.0,2,3,3.605551275463989,3,2,3.605551275463989,5,3,5.830951894845301,3,2,3.605551275463989,3,3,4.242640687119285,3,-2,3.605551275463989,5,-3,5.830951894845301,4,-7,8.06225774829855,4,-5,6.4031242374328485,4,-2,4.47213595499958,5,-3,5.830951894845301,7,-2,7.280109889280518,-1,-8,8.06225774829855,-5,-11,12.083045973594572,-10,-14,17.204650534085253,-11,-12,16.278820596099706,-5,-9,10.295630140987,0,-8,8.0,-2,-10,10.198039027185569,-8,-12,14.422205101855956,1,-3,3.1622776601683795,11,6,12.529964086141668,0,1,3.1622776601683795,13,68,68.06614430096654
0,0,4,4.0,5,1,5.0990195135927845,15,-14,20.518284528683193,34,-29,44.68780594300866,30,-35,46.09772228646444,16,-25,29.68164415931166,-1,-16,16.0312195418814,-18,-1,18.027756377319946,-24,7,25.0,-23,7,24.041630560342615,-17,3,17.26267650163207,-11,0,11.0,-5,-1,5.0990195135927845,-2,-2,2.8284271247461903,0,-2,2.0,0,-2,2.0,1,-1,1.4142135623730951,-1,0,1.0,0,0,0.0,-1,0,1.0,-2,-2,2.8284271247461903,-2,0,2.0,-2,0,2.0,-3,0,3.0,-5,4,6.4031242374328485,-5,6,7.810249675906654,-2,7,7.280109889280518,-2,7,7.280109889280518,-2,8,8.246211251235321,-3,9,9.486832980505138,-5,7,8.602325267042627,-3,8,8.54400374531753,0,7,7.0,-1,1,1.4142135623730951,-6,-7,9.219544457292887,-13,-11,17.029386365926403,-17,-8,18.788294228055936,-15,-1,15.033296378372908,3,11,11.40175425099138,0,0,0.0,34,35,46.09772228646444
0,2,9,9.219544457292887,4,-1,4.123105625617661,13,-44,45.880278987817846,24,-64,68.35202996254024,21,-51,55.154328932550705,13,-26,29.068883707497267,5,-10,11.180339887498949,-1,7,7.0710678118654755,-5,15,15.811388300841896,-12,16,20.0,-9,16,18.35755975068582,-9,11,14.212670403551895,-4,8,8.94427190999916,-1,4,4.123105625617661,1,0,1.0,2,-2,2.8284271247461903,5,1,5.0990195135927845,3,3,4.242640687119285,0,2,2.0,-1,2,2.23606797749979,-3,3,4.242640687119285,-3,4,5.0,-2,2,2.8284271247461903,-1,0,1.0,-6,-5,7.810249675906654,-6,-4,7.211102550927978,-1,4,4.123105625617661,6,3,6.708203932499369,8,6,10.0,-4,-2,4.47213595499958,-4,-2,4.47213595499958,0,0,0.0,4,3,5.0,6,-1,6.082762530298219,2,-6,6.324555320336759,5,-8,9.433981132056603,1,-6,6.082762530298219,1,3,3.1622776601683795,4,6,7.211102550927978,0,0,0.0,24,64,68.35202996254024
0,-1,4,4.123105625617661,4,2,4.47213595499958,19,-18,26.1725046566048,38,-33,50.32891812864648,33,-36,48.83646178829912,17,-26,31.064449134018133,-1,-14,14.035668847618199,-18,2,18.110770276274835,-26,11,28.231188426986208,-25,10,26.92582403567252,-20,6,20.8806130178211,-13,1,13.038404810405298,-6,0,6.0,-2,0,2.0,-1,-2,2.23606797749979,0,-3,3.0,0,0,0.0,0,0,0.0,0,0,0.0,-2,-1,2.23606797749979,-2,-1,2.23606797749979,-2,0,2.0,-3,0,3.0,-3,1,3.1622776601683795,-4,3,5.0,-3,5,5.830951894845301,-2,6,6.324555320336759,0,5,5.0,0,6,6.0,-1,8,8.06225774829855,-2,6,6.324555320336759,-1,6,6.082762530298219,2,4,4.47213595499958,2,1,2.23606797749979,-2,-6,6.324555320336759,-10,-9,13.45362404707371,-17,-6,18.027756377319946,-14,1,14.035668847618199,3,9,9.486832980505138,0,0,0.0,38,36,50.32891812864648
0,-10,-4,10.770329614269007,-2,-17,17.11724276862369,4,-72,72.11102550927978,3,-71,71.06335201775947,8,-38,38.8329756778952,6,-16,17.08800749063506,6,-9,10.816653826391969,4,0,4.0,3,5,5.830951894845301,-3,4,5.0,-3,6,6.708203932499369,-5,3,5.830951894845301,-2,4,4.47213595499958,-1,3,3.1622776601683795,1,4,4.123105625617661,1,3,3.1622776601683795,1,3,3.1622776601683795,2,3,3.605551275463989,2,2,2.8284271247461903,4,3,5.0,4,3,5.0,2,3,3.605551275463989,3,0,3.0,3,-1,3.1622776601683795,2,-4,4.47213595499958,3,-2,3.605551275463989,3,1,3.1622776601683795,3,0,3.0,4,2,4.47213595499958,0,-5,5.0,-4,-9,9.848857801796104,-7,-11,13.038404810405298,-9,-11,14.212670403551895,-3,-8,8.54400374531753,1,-7,7.0710678118654755,0,-11,11.0,-7,-11,13.038404810405298,2,-1,2.23606797749979,9,8,12.041594578792296,0,0,2.23606797749979,10,72,72.11102550927978
0,-7,-1,7.0710678118654755,1,-16,16.0312195418814,10,-73,73.68174807915459,11,-77,77.78174593052023,9,-42,42.95346318982906,8,-20,21.540659228538015,5,-9,10.295630140987,3,0,3.0,1,6,6.082762530298219,-3,6,6.708203932499369,-3,7,7.615773105863909,-5,3,5.830951894845301,-2,4,4.47213595499958,-1,3,3.1622776601683795,2,3,3.605551275463989,1,2,2.23606797749979,1,2,2.23606797749979,2,2,2.8284271247461903,2,3,3.605551275463989,3,3,4.242640687119285,3,4,5.0,2,3,3.605551275463989,3,0,3.0,2,1,2.23606797749979,2,-2,2.8284271247461903,2,0,2.0,2,3,3.605551275463989,2,3,3.605551275463989,2,4,4.47213595499958,1,-3,3.1622776601683795,-1,-7,7.0710678118654755,-5,-10,11.180339887498949,-5,-9,10.295630140987,-1,-8,8.06225774829855,2,-7,7.280109889280518,0,-10,10.0,-3,-11,11.40175425099138,0,0,0.0,8,9,12.041594578792296,0,0,0.0,11,77,77.78174593052023
0,-17,0,17.0,-8,-9,12.041594578792296,-10,-49,50.00999900019995,-12,-34,36.05551275463989,0,-14,14.0,4,-5,6.4031242374328485,6,-5,7.810249675906654,6,-2,6.324555320336759,4,1,4.123105625617661,-2,0,2.0,-3,2,3.605551275463989,-6,2,6.324555320336759,-3,4,5.0,-1,4,4.123105625617661,1,4,4.123105625617661,1,5,5.0990195135927845,1,5,5.0990195135927845,2,3,3.605551275463989,3,2,3.605551275463989,6,0,6.0,4,2,4.47213595499958,2,1,2.23606797749979,5,-6,7.810249675906654,5,-6,7.810249675906654,4,-11,11.704699910719626,4,-11,11.704699910719626,3,-6,6.708203932499369,7,-10,12.206555615733702,6,-9,10.816653826391969,-4,-11,11.704699910719626,-10,-13,16.401219466856727,-16,-14,21.2602916254693,-19,-12,22.47220505424423,-9,-9,12.727922061357855,-2,-8,8.246211251235321,-5,-9,10.295630140987,-12,-12,16.97056274847714,-2,-5,5.385164807134504,12,0,12.0,0,0,2.0,19,49,50.00999900019995
0,-2,5,5.385164807134504,3,1,3.1622776601683795,20,-23,30.479501308256342,37,-41,55.226805085936306,32,-38,49.678969393496885,17,-26,31.064449134018133,1,-13,13.038404810405298,-14,5,14.866068747318506,-22,15,26.627053911388696,-23,16,28.0178514522438,-19,12,22.47220505424423,-13,8,15.264337522473747,-7,4,8.06225774829855,-3,3,4.242640687119285,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-2,1,2.23606797749979,-3,1,3.1622776601683795,-2,1,2.23606797749979,-3,0,3.0,-2,1,2.23606797749979,-4,2,4.47213595499958,-1,2,2.23606797749979,-2,3,3.605551275463989,1,2,2.23606797749979,2,2,2.8284271247461903,1,2,2.23606797749979,2,1,2.23606797749979,2,-1,2.23606797749979,5,-1,5.0990195135927845,5,-6,7.810249675906654,3,-10,10.44030650891055,-5,-8,9.433981132056603,-14,-4,14.560219778561036,-13,2,13.152946437965905,3,7,7.615773105863909,0,0,0.0,37,41,55.226805085936306
0,-1,6,6.082762530298219,4,2,4.47213595499958,17,-21,27.018512172212592,35,-37,50.93132631298737,31,-39,49.8196748283246,17,-26,31.064449134018133,1,-15,15.033296378372908,-14,3,14.317821063276353,-22,12,25.059928172283335,-23,15,27.459060435491963,-18,10,20.591260281974,-12,6,13.416407864998739,-6,4,7.211102550927978,-3,2,3.605551275463989,-1,1,1.4142135623730951,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,-2,0,2.0,-2,0,2.0,-2,1,2.23606797749979,-3,0,3.0,-2,0,2.0,-4,1,4.123105625617661,-2,3,3.605551275463989,-2,4,4.47213595499958,0,2,2.0,1,3,3.1622776601683795,1,1,1.4142135623730951,0,0,0.0,1,0,1.0,4,-1,4.123105625617661,3,-5,5.830951894845301,1,-11,11.045361017187261,-7,-11,13.038404810405298,-14,-6,15.231546211727817,-13,0,13.0,2,9,9.219544457292887,0,0,0.0,35,39,50.93132631298737
0,-15,-1,15.033296378372908,-5,-12,13.0,-4,-59,59.135437767890075,-4,-49,49.16299421312742,4,-23,23.345235059857504,6,-11,12.529964086141668,6,-6,8.48528137423857,6,-2,6.324555320336759,3,2,3.605551275463989,-2,2,2.8284271247461903,-3,3,4.242640687119285,-6,2,6.324555320336759,-2,4,4.47213595499958,-1,4,4.123105625617661,1,3,3.1622776601683795,2,4,4.47213595499958,2,4,4.47213595499958,2,3,3.605551275463989,3,2,3.605551275463989,5,1,5.0990195135927845,4,2,4.47213595499958,2,2,2.8284271247461903,4,-3,5.0,4,-5,6.4031242374328485,2,-7,7.280109889280518,4,-8,8.94427190999916,2,-2,2.8284271247461903,4,-5,6.4031242374328485,5,-3,5.830951894845301,-3,-8,8.54400374531753,-9,-10,13.45362404707371,-14,-10,17.204650534085253,-16,-9,18.35755975068582,-7,-7,9.899494936611665,-1,-7,7.0710678118654755,-3,-9,9.486832980505138,-11,-11,15.556349186104045,0,-2,2.0,11,3,11.40175425099138,0,1,2.0,16,59,59.135437767890075
0,0,0,0.0,1,0,1.0,1,1,1.4142135623730951,0,0,0.0,1,0,1.0,1,0,1.0,2,1,2.23606797749979,2,1,2.23606797749979,3,1,3.1622776601683795,3,4,5.0,3,1,3.1622776601683795,4,3,5.0,2,1,2.23606797749979,1,0,1.0,1,0,1.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,-2,-1,2.23606797749979,-14,-6,15.231546211727817,-10,-8,12.806248474865697,-12,-8,14.422205101855956,-14,-10,17.204650534085253,-12,-9,15.0,-11,-6,12.529964086141668,-10,-7,12.206555615733702,-11,-9,14.212670403551895,-11,-12,16.278820596099706,-10,-10,14.142135623730951,-7,-7,9.899494936611665,-4,-3,5.0,-7,-3,7.615773105863909,-4,-6,7.211102550927978,-7,-8,10.63014581273465,0,0,0.0,14,12,17.204650534085253
0,3,0,3.0,3,-1,3.1622776601683795,0,0,0.0,0,-4,4.0,-4,-7,8.06225774829855,-4,-8,8.94427190999916,-3,-6,6.708203932499369,0,1,1.0,2,-1,2.23606797749979,3,0,3.0,2,0,2.0,4,1,4.123105625617661,4,1,4.123105625617661,4,2,4.47213595499958,3,2,3.605551275463989,3,4,5.0,4,3,5.0,4,5,6.4031242374328485,3,5,5.830951894845301,3,5,5.830951894845301,1,5,5.0990195135927845,1,6,6.082762530298219,0,5,5.0,-1,3,3.1622776601683795,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,-4,1,4.123105625617661,-1,2,2.23606797749979,4,2,4.47213595499958,7,3,7.615773105863909,-2,0,2.0,-7,-4,8.06225774829855,-3,2,3.605551275463989,-3,5,5.830951894845301,-4,7,8.06225774829855,-13,-7,14.7648230602334,-17,-16,23.345235059857504,-7,-5,8.602325267042627,0,0,0.0,17,16,23.345235059857504
0,2,0,2.0,2,-1,2.23606797749979,0,-1,1.0,0,-3,3.0,-4,-8,8.94427190999916,-4,-8,8.94427190999916,-3,-6,6.708203932499369,0,-1,1.0,1,0,1.0,2,0,2.0,2,0,2.0,3,1,3.1622776601683795,4,1,4.123105625617661,3,2,3.605551275463989,3,2,3.605551275463989,3,4,5.0,3,4,5.0,4,6,7.211102550927978,3,4,5.0,2,6,6.324555320336759,2,6,6.324555320336759,1,7,7.0710678118654755,0,4,4.0,0,3,3.0,0,0,0.0,-1,0,1.0,-1,0,1.0,-3,1,3.1622776601683795,-1,2,2.23606797749979,4,2,4.47213595499958,6,3,6.708203932499369,-2,0,2.0,-7,-6,9.219544457292887,-2,1,2.23606797749979,-2,5,5.385164807134504,-3,7,7.615773105863909,-13,-9,15.811388300841896,-16,-19,24.839484696748443,-6,-6,8.48528137423857,0,0,0.0,16,19,24.839484696748443
0,2,0,2.0,3,0,3.0,0,0,0.0,0,-4,4.0,-5,-7,8.602325267042627,-3,-6,6.708203932499369,-3,-6,6.708203932499369,-1,0,1.0,2,0,2.0,3,1,3.1622776601683795,1,0,1.0,4,1,4.123105625617661,3,2,3.605551275463989,4,2,4.47213595499958,4,3,5.0,3,4,5.0,4,4,5.656854249492381,4,5,6.4031242374328485,3,4,5.0,3,6,6.708203932499369,2,5,5.385164807134504,0,6,6.0,0,4,4.0,0,3,3.0,0,0,0.0,-1,0,1.0,-1,1,1.4142135623730951,-5,1,5.0990195135927845,-1,2,2.23606797749979,4,3,5.0,7,3,7.615773105863909,-3,0,3.0,-7,-4,8.06225774829855,-3,1,3.1622776601683795,-3,5,5.830951894845301,-5,6,7.810249675906654,-12,-6,13.416407864998739,-16,-15,21.93171219946131,-6,-5,7.810249675906654,0,0,0.0,16,15,21.93171219946131
0,2,0,2.0,2,0,2.0,0,-1,1.0,0,-3,3.0,-5,-7,8.602325267042627,-4,-7,8.06225774829855,-3,-5,5.830951894845301,0,-1,1.0,1,-1,1.4142135623730951,2,1,2.23606797749979,2,0,2.0,3,2,3.605551275463989,3,1,3.1622776601683795,4,2,4.47213595499958,3,3,4.242640687119285,3,4,5.0,4,4,5.656854249492381,3,5,5.830951894845301,3,5,5.830951894845301,3,5,5.830951894845301,1,6,6.082762530298219,2,6,6.324555320336759,0,4,4.0,-1,3,3.1622776601683795,0,0,0.0,0,0,0.0,-2,1,2.23606797749979,-4,0,4.0,-1,2,2.23606797749979,4,3,5.0,6,3,6.708203932499369,-2,0,2.0,-7,-5,8.602325267042627,-3,1,3.1622776601683795,-2,4,4.47213595499958,-4,6,7.211102550927978,-12,-7,13.892443989449804,-15,-16,21.93171219946131,-5,-4,6.4031242374328485,0,0,0.0,15,16,21.93171219946131
0,1,0,1.0,1,-1,1.4142135623730951,0,0,0.0,0,-4,4.0,-5,-9,10.295630140987,-4,-8,8.94427190999916,-3,-6,6.708203932499369,0,-1,1.0,1,0,1.0,1,0,1.0,1,0,1.0,3,1,3.1622776601683795,2,1,2.23606797749979,3,1,3.1622776601683795,2,3,3.605551275463989,3,3,4.242640687119285,2,5,5.385164807134504,4,5,6.4031242374328485,2,5,5.385164807134504,3,6,6.708203932499369,1,6,6.082762530298219,2,7,7.280109889280518,0,4,4.0,0,3,3.0,-1,-1,1.4142135623730951,0,0,0.0,-1,0,1.0,-2,1,2.23606797749979,0,1,1.0,2,3,3.605551275463989,6,3,6.708203932499369,-2,-1,2.23606797749979,-7,-6,9.219544457292887,-2,0,2.0,-2,5,5.385164807134504,-2,6,6.324555320336759,-12,-9,15.0,-15,-19,24.20743687382041,-4,-6,7.211102550927978,0,0,0.0,15,19,24.20743687382041
0,3,-1,3.1622776601683795,2,-1,2.23606797749979,0,0,0.0,0,-3,3.0,-4,-9,9.848857801796104,-3,-8,8.54400374531753,-3,-6,6.708203932499369,0,0,0.0,1,0,1.0,3,0,3.0,1,-1,1.4142135623730951,3,0,3.0,3,1,3.1622776601683795,3,1,3.1622776601683795,3,2,3.605551275463989,2,3,3.605551275463989,3,3,4.242640687119285,3,5,5.830951894845301,2,4,4.47213595499958,2,6,6.324555320336759,2,6,6.324555320336759,1,6,6.082762530298219,0,4,4.0,0,3,3.0,0,0,0.0,0,0,0.0,-1,0,1.0,-2,1,2.23606797749979,-1,2,2.23606797749979,3,2,3.605551275463989,6,2,6.324555320336759,-1,1,1.4142135623730951,-6,-7,9.219544457292887,-2,2,2.8284271247461903,-2,5,5.385164807134504,-2,7,7.280109889280518,-12,-8,14.422205101855956,-16,-18,24.08318915758459,-6,-6,8.48528137423857,0,0,0.0,16,18,24.08318915758459
0,4,0,4.0,3,-1,3.1622776601683795,0,0,0.0,0,-3,3.0,-4,-7,8.06225774829855,-4,-7,8.06225774829855,-2,-5,5.385164807134504,0,0,0.0,0,0,0.0,4,0,4.0,0,0,0.0,4,0,4.0,4,1,4.123105625617661,5,1,5.0990195135927845,3,2,3.605551275463989,3,4,5.0,1,0,1.0,3,4,5.0,3,3,4.242640687119285,3,4,5.0,1,4,4.123105625617661,1,6,6.082762530298219,-1,4,4.123105625617661,0,3,3.0,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,-4,3,5.0,-1,2,2.23606797749979,4,2,4.47213595499958,7,2,7.280109889280518,-3,2,3.605551275463989,-6,-1,6.082762530298219,-3,3,4.242640687119285,-4,5,6.4031242374328485,-5,8,9.433981132056603,-13,-4,13.601470508735444,-17,-12,20.808652046684813,-8,-4,8.94427190999916,0,0,0.0,17,12,20.808652046684813
0,4,-1,4.123105625617661,3,-1,3.1622776601683795,-1,0,1.0,0,-3,3.0,-3,-8,8.54400374531753,-4,-7,8.06225774829855,-2,-6,6.324555320336759,0,0,0.0,1,-1,1.4142135623730951,3,0,3.0,2,0,2.0,3,0,3.0,3,0,3.0,4,2,4.47213595499958,2,1,2.23606797749979,3,3,4.242640687119285,3,3,4.242640687119285,3,5,5.830951894845301,2,4,4.47213595499958,2,5,5.385164807134504,1,4,4.123105625617661,1,7,7.0710678118654755,0,4,4.0,0,3,3.0,0,0,0.0,-1,0,1.0,0,1,1.0,-3,1,3.1622776601683795,0,2,2.0,2,2,2.8284271247461903,6,2,6.324555320336759,-1,1,1.4142135623730951,-4,-3,5.0,-2,2,2.8284271247461903,-2,6,6.324555320336759,-4,8,8.94427190999916,-12,-7,13.892443989449804,-16,-18,24.08318915758459,-7,-5,8.602325267042627,0,0,0.0,16,18,24.08318915758459
